,BRIN,Schoolweging,KwaliteiOnderwijs,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4
534,16DM,37.18,0,0.051772833586807704,0.043261632189818926,0.014692839258447221,0.04980654423514444,0.06014633979616083
535,16DY,34.35,5,0.09012734635283866,0.0,0.09565116991077285,0.0,0.0
536,16DZ,25.27,0,0.0,0.037505273316327574,0.17998744124041244,0.003449856550182881,0.01610225552708304
537,16EC,29.46,4,0.08002322400989599,0.03729341325754511,0.03402943745896474,0.013052321877100473,0.010661332947958594
538,16EO,32.49,0,0.016875823585781508,0.014309799832038464,0.15799054441170748,0.023830837220379358,0.00726100014648854
539,16FL,33.11,0,0.07290109342069735,0.016643981333579933,0.009289557555203855,0.0065833998189653116,0.14070272652625343
540,16FT,36.09,4,0.09976193065196608,0.032328349151822325,0.011662510100962744,0.008171307827694702,0.01941966585442746
541,16FU,37.23,1,0.0035925036028197207,0.17404134995890047,0.011362287249442486,0.0018706153215656536,0.01684036041505332
542,16FW,31.4,5,0.045628209185846536,0.00583741433126013,0.17430062479788375,0.0017536470350469856,0.002435794871288185
543,16GB,29.07,5,0.078163198874013,0.0,0.14777184626946618,0.0,0.0
544,16GD,30.76,5,0.07582843455002847,0.0599050156846893,0.030673559499859268,0.011203745799250427,0.022189361285933944
545,16HE,36.62,0,0.0,0.05890026909828733,0.18664211128422864,0.0,0.013177961193201332
546,16HK,32.34,5,0.06386749352231814,0.0,0.12890969795060941,0.00800815845784675,0.0
547,16HM,29.7,0,0.1128453859565459,0.012392538570180824,0.0,0.019254972202292962,0.007468646590585409
548,16HT,29.63,0,0.07249802608727357,0.024491969078919373,0.030869407234367003,0.020139493210330175,0.010816390246548596
549,16IV,30.73,0,0.08781082710441587,0.02570659437852364,0.008410714779332133,0.02056008654287539,0.020236322720343928
550,16KA,32.36,5,0.005851191981944843,0.12950575417377788,0.026733102505269623,0.03320390900499533,0.015218966488439813
551,16KG,34.0,0,0.09811506552331684,0.032633759459225434,0.0,0.013133461784911407,0.027791692316545706
552,16KS,26.46,5,0.03558771075096235,0.046969287779304716,0.050160595970042667,0.015395454309076009,0.029723319042301372
553,16KS,35.62,5,0.03558771075096235,0.046969287779304716,0.050160595970042667,0.015395454309076009,0.029723319042301372
554,16MD,31.97,4,0.06222236805710047,0.036047669612399844,0.058948946596499546,0.00952430544822974,0.016005210023556527
555,16NM,36.75,1,0.0,0.16672988497074467,0.0,0.0,0.0
556,16NS,36.95,0,0.00020756910420226344,0.0013373209075179977,0.23762470272073774,0.0,0.0
557,16NU,36.18,4,0.07173056730103226,0.04240603613167187,0.023339010885122084,0.006879883684485427,0.009265994235918585
558,16NV,31.52,5,0.0,0.0,0.0,0.0013448700498120806,0.3241498769652775
559,16UQ,30.02,0,0.0,0.03792172154158855,0.16577232173903814,0.0,0.01498799752216377
560,16US,30.99,5,0.0,0.0016194443924948338,0.23235489290364175,0.0,0.0
561,16UW,36.21,0,0.06995444419299239,0.02661202026772248,0.010263092590351899,0.02311408000115473,0.024038565294554202
562,16WG,30.32,5,0.0,0.014040410619119235,0.2194926579704238,0.0009163914066603197,0.015947774144589748
563,16WT,29.89,5,0.0,0.0,0.0,0.0,0.30901024733811355
564,16WT,30.82,5,0.0,0.0,0.0,0.0,0.30901024733811355
565,16WU,26.37,5,0.12468493286504298,0.0,0.010981341692712069,0.0,0.03818695121360122
566,16WW,34.54,5,0.0,0.006079172424992077,0.22454368355629478,0.0,0.013541798200261475
567,16YB,35.53,5,0.03081410580181718,0.04265927194547538,0.033235464606520625,0.04924971547709015,0.015562015221836551
568,16ZB,30.8,0,0.0,0.0018778946671264942,0.23434878759988306,0.0034379905888678778,0.0
569,16ZO,30.53,5,0.0,0.040880779090208694,0.19774879076327054,0.004070243940997831,0.0
570,17AH,35.85,0,0.052656715992174655,0.05565881653493041,0.023031698970371394,0.00470452558320776,0.00591507329326811
571,17AM,36.08,5,0.028855643977206476,0.07480849802919841,0.01474622331881142,0.0,0.043376816421614
572,17BB,37.16,5,0.04643352195092527,0.0,0.1841402471054886,0.0,0.0
573,17BC,33.3,0,0.081891554237622,0.01919578140236334,0.010217099992294693,0.009099762642357522,0.027312742561221334
574,17CI,32.69,0,0.0,0.020446625693079732,0.1974366407932325,0.014536734882815405,0.016033672413206326
575,17DF,35.68,0,0.12853747411692537,0.03279403982463969,0.0,0.0,0.0036782779115591383
576,17EL,36.96,0,0.037940572695460736,0.052971628018889695,0.012420140230417438,0.0013820714500346902,0.06318560997554727
577,17EV,23.86,5,0.028802833870005644,0.0,0.18223262862827122,0.009467010851047963,0.0
578,17FE,33.32,5,0.0,0.0032791458992664385,0.0017974309202847586,0.009107394097630764,0.295770806503156
579,17FR,35.22,5,0.0,0.01628314804086905,0.0,0.0017247803615835177,0.2732205482586608
580,17FU,32.43,4,0.08431120238448697,0.036237694079064825,0.03923019360999172,0.009360995544857864,0.004294776692448728
581,17JD,30.49,4,0.09589818952405123,0.020415118333295273,0.026003084337522006,0.005486632631710002,0.0
582,17JL,30.74,0,0.0,0.02316234539412985,0.1740187572296528,0.011343345180513352,0.011901292574381366
583,17JP,27.28,5,0.0690827285066158,0.05643435120169739,0.012450423867403597,0.0075912128113730035,0.01628002948397292
584,17LB,28.4,5,0.0,0.0076149999196744875,0.22854841762284173,0.0015438620605817822,0.0
585,17LM,35.43,4,0.04967060632958104,0.05783032571383196,0.01269571219960044,0.0,0.04861641091746106
586,17LT,35.21,0,0.04949350341522541,0.057218428134227436,0.02882935017494107,0.016007577988298608,0.010296138678433911
587,17MD,39.13,5,0.0,0.0028816835018662646,0.0035314646224719705,0.01188619700201562,0.310981315611878
588,17MQ,37.34,4,0.061299462566371525,0.005730727763396412,0.1277117288243531,0.01478342708790169,0.002159128314402751
589,17MS,31.36,0,0.028992478660048743,0.05012338072521949,0.0440148099866653,0.0,0.055357415548439634
590,17NH,37.38,5,0.0,0.0027300971788591453,0.0,0.0,0.29442158838309296
591,17NS,28.96,0,0.06828012934953637,0.04099155911343326,0.017833744371191552,0.0,0.04345766098156709
592,17OB,34.95,0,0.11082629160074424,0.004918193586337089,0.0,0.0047295896114191004,0.005091565070362359
593,17OJ,30.94,0,0.06234391742127614,0.05108832383864668,0.016872926973126683,0.024676269429190635,0.02511964206261535
594,17OS,32.57,0,0.0031638232061504865,0.1854815375204819,0.003428636058712746,0.0,0.0
595,17PH,36.25,4,0.08493581398747273,0.026379662799267668,0.02214653325780883,0.0,0.020341643904749355
596,17PJ,36.75,1,0.0,0.15843518554439032,0.0,0.007046997381158672,0.0
597,17PR,35.14,0,0.020376788086449577,0.0,0.20311916238887456,0.00890689745941341,0.011797691016608722
598,17QA,35.46,4,0.07055610720814622,0.030704968344376107,0.05435557295318124,0.0,0.0
599,17QH,38.14,5,0.0,0.0,0.0,0.004167168656612823,0.30930828408796995
600,17RD,34.75,4,0.11904888561405877,0.02706684418653854,0.0030598883178917595,0.01415073204327392,0.010292482259962115
601,17RE,34.52,5,0.0,0.0009093404319366322,0.0,0.0,0.3177549004027553
602,17RK,38.34,5,0.005887059099818747,0.12308043555780573,0.006771877249933642,0.02162850322270014,0.05613020435123491
603,17RK,22.76,5,0.005887059099818747,0.12308043555780573,0.006771877249933642,0.02162850322270014,0.05613020435123491
604,17TC,38.51,4,0.06916245911293528,0.0,0.12916812035750688,0.0,0.0
605,17TK,27.7,5,0.0,0.010385778780429155,0.2193841313329848,0.0,0.0
606,17TT,36.03,5,0.0,0.0,0.0,0.0052420019292607365,0.29721750947620895
607,17TW,34.67,0,0.04886391472190399,0.052704920710274925,0.02544000349168108,0.0,0.032844149598806285
608,17UG,32.16,0,0.12341107176890105,0.0013168702273313553,0.003575248923723091,0.0,0.032380388714864226
609,17UH,30.66,0,0.046690429444830865,0.052294860378581894,0.01842153752037351,0.018838589594877393,0.03668924676931963
610,17WX,23.58,4,0.10961291903695071,0.004861326648528597,0.0,0.002760637064431785,0.0
611,17XB,26.74,0,0.0411142476012843,0.056715705864083164,0.026707942285768237,0.00451756190214361,0.02740714957792623
612,17YA,36.29,0,0.018901642242563865,0.008289857557907777,0.002125690954398994,0.03561393381299622,0.20852078927735335
613,17ZI,37.03,5,0.011211998326360193,0.08364974414236344,0.007847466573228032,0.04369715330877125,0.032544038937177805
614,17ZR,36.34,0,0.0003637404623989775,0.14109469090765983,0.024485311520314523,0.034436216339104785,0.004799301403454796
615,17ZR,38.32,0,0.0003637404623989775,0.14109469090765983,0.024485311520314523,0.034436216339104785,0.004799301403454796
616,18AX,31.76,1,0.0,0.13506869557475856,0.0,0.0,0.0
617,18BB,35.07,0,0.0772209362539475,0.027032868058119622,0.02238597688814282,0.032894679478067845,0.06536436379572928
618,18BJ,36.3,0,0.0,0.05228586932930755,0.18327924072523186,0.0,0.023289371549521726
619,18BM,35.65,5,0.0,0.0,0.0008247049080195161,0.02443741612334421,0.30417445075052574
620,18DT,33.21,1,0.003172599746042854,0.18941755971470736,0.0,0.004111896990574268,0.016557439338094008
621,18EJ,28.39,5,0.0,0.16403346933223215,0.008693741539142468,0.0,0.006914204216028337
622,18EO,34.18,0,0.031047485200729273,0.0804429756835564,0.04827263396332837,0.01901203255837291,0.044871720909497835
623,18ES,34.51,0,0.05073765995353679,0.06351077758942784,0.026992647501886746,0.007683955181864263,0.022086911216943464
624,18FK,31.11,5,0.0,0.0,0.22586968439545219,0.0,0.013256696798815784
625,18FY,30.65,0,0.05235242708642669,0.06475640842880201,0.014783840011170338,0.0033726655551524587,0.021145923965103453
626,18GH,29.62,5,0.013807713147672485,0.0010828940879086181,0.20718076946300706,0.0,0.01713373446401472
627,18GW,33.83,0,0.0,0.0023072441666260623,0.23572219997601254,0.0,0.0
628,18GW,33.05,0,0.0,0.0023072441666260623,0.23572219997601254,0.0,0.0
629,18HO,34.95,4,0.046177927183361084,0.07611138512212999,0.03461982773720563,0.01626366203151886,0.047408310933649944
630,18HO,35.67,4,0.046177927183361084,0.07611138512212999,0.03461982773720563,0.01626366203151886,0.047408310933649944
631,18JF,26.52,1,0.0,0.20254359049718715,0.0046679678796782585,0.0015171139224622705,0.0
632,18JL,29.55,0,0.023100210567154823,0.07114121140009898,0.017648956606677108,0.002507626953288281,0.02197724601299893
633,18LE,30.48,1,0.01049275162096482,0.10461511655666021,0.0209406763835527,0.017511927895889578,0.04891478476930413
634,18LI,28.94,0,0.011166086600656442,0.0,0.1929028910491551,0.02348108859885037,0.0
635,18LJ,32.41,0,0.03322682265076261,0.00900875277463527,0.004703116357024366,0.010464984429493309,0.10712149187003946
636,18LM,34.83,5,0.0,0.0,0.0,0.004808934423359108,0.31957994323858485
637,18LQ,30.96,5,0.08243327958204406,0.0,0.10185618263062521,0.0,0.0
638,18LX,35.8,0,0.04079839714516023,0.06269805473645464,0.015645069351956174,0.006404332030293101,0.0440476229584684
639,18LZ,37.48,0,0.0,0.024918344883381995,0.14012853660974395,0.0,0.055182071628090905
640,18LZ,26.73,0,0.0,0.024918344883381995,0.14012853660974395,0.0,0.055182071628090905
641,18MG,30.99,0,0.07478716576725017,0.014844820396865167,0.0,0.00877680745609655,0.06048144523653372
642,18MM,28.67,5,0.036048059248155816,0.0,0.19539842561985593,0.0,0.014532253013150002
643,18MO,35.65,0,0.020912155813954128,0.07585335578814328,0.02772271696417834,0.02350909091559995,0.03913005964544505
644,18MY,31.55,5,0.06306612575526131,0.0,0.13200958384845818,0.023995165170739272,0.011250724360357569
645,18NA,33.66,0,0.03910494712488041,0.07850210856382298,0.06238465283137944,0.009942077454531677,0.012036764010446269
646,18NC,26.89,5,0.011619304879656856,0.0016749541339785377,0.20933574380764106,0.0,0.019758476133933743
647,18OE,33.56,5,0.0,0.0,0.0,0.0,0.3084092486200746
648,18OL,33.18,4,0.06713023409986714,0.05882601882878421,0.022559759072278612,0.01742082631810532,0.010108226279098605
649,18OY,31.58,0,0.061855174901548786,0.05074542525455591,0.03623905014853598,0.00033708243503014753,0.02239781836298001
650,18PJ,36.43,5,0.0,0.0,0.0,0.0,0.29954436055323713
651,18RA,35.56,5,0.10452095116595399,0.0047693399475291645,0.0,0.03582941317237582,0.037358851367693936
652,18RJ,36.34,4,0.04434174730729257,0.07325563696843648,0.027015002635440665,0.024888169628065896,0.04060040865090969
653,18RR,30.14,0,0.06853833586605948,0.04197253008037667,0.027823344683773336,0.010841762491914311,0.023763838235727586
654,18RV,29.26,0,0.08338821264695939,0.03463389278200938,0.0,0.028720554259291375,0.020258980633037507
655,18SE,31.31,0,0.0,0.009310481437186656,0.23448023734533618,0.0,0.005570565211869654
656,18SN,30.79,0,0.057343916555828066,0.057456880733287544,0.016310891512770608,0.009560409732098577,0.029802364090118813
657,18TK,34.14,0,0.057681227862972584,0.05173848302511818,0.0013653913514680295,0.026093432464893287,0.030026085171858494
658,18TM,36.1,5,0.0,0.0,0.0,0.0,0.32325000860936315
659,18TS,31.62,1,0.010965059840038134,0.14074970416961885,0.013054016570839022,0.0,0.011920165080210232
660,18UV,34.96,5,0.0,0.0,0.0,0.0,0.33754251247790434
661,18VM,27.28,3,0.15178483577862717,0.0,0.0019676796038545045,0.0,0.0
662,18VN,29.73,0,0.031193518878895717,0.09168663568538186,0.02851808777038253,0.01684475588848655,0.012313847463665255
663,18VQ,30.28,4,0.05222432266280765,0.035267715486149896,0.013410326787788552,0.009760546387204298,0.05304990882270326
664,18VR,37.3,0,0.0,0.017236499552522273,0.22677328567997712,0.0,0.0
665,18WL,39.54,3,0.10341918263490432,0.0193485093032772,0.0,0.018866658666145602,0.00073981291134641
666,18WN,35.16,0,0.058949622225435365,0.043932620164125614,0.029577665698099026,0.008749518598492599,0.043392697524489196
667,18YU,24.87,0,0.010023716848600314,0.006354307215230442,0.21557021672435722,0.007472287571779423,0.003479380266453806
668,18ZI,31.93,0,0.046288016406538984,0.05248904945028922,0.017328077373908207,0.024394154694017418,0.030820059877757152
669,18ZL,31.33,1,0.0,0.19854813210890124,0.0,0.00255207825739387,0.0
670,19AS,27.8,0,0.03069979951091907,0.09625870087680065,0.014529206633190773,0.01893361174037328,0.02552907722196655
671,19AT,30.3,0,0.0,0.01811713770025831,0.21835914693937788,0.0,0.0071708634875365645
672,19AX,36.48,0,0.0232129760731863,0.042658037031818516,0.0184795310196961,0.033753788010462395,0.06789893744981536
673,19BA,36.2,4,0.0014408570624754682,0.076796189196646,0.02518544037073804,0.04795431413765807,0.037402988960225196
674,19BE,32.35,0,0.017638671468049767,0.09582253342186388,0.03420184066287951,0.006342599719820945,0.03291327516290061
675,19BJ,35.33,5,0.0,0.009929817826398256,0.22088749813950523,0.0,0.00019351952162678163
676,19CD,37.39,4,0.11794740172379435,0.01052467434426211,0.0024745988666120006,0.01818030346205017,0.0
677,19CF,32.47,0,0.11071501803336567,0.0,0.10075620726977516,0.0,0.0
678,19DM,31.99,5,0.0,0.0,0.0,0.0,0.31823419560584376
679,19DN,33.22,5,0.0,0.0,0.0,0.0,0.3200080372203372
680,19DN,34.1,5,0.0,0.0,0.0,0.0,0.3200080372203372
681,19KB,30.24,5,0.020264564105479405,0.0,0.21305899293102518,0.0,0.0
682,19KK,28.41,4,0.0974607004568649,0.0010686756249478912,0.00917208083085049,0.010703566259766982,0.04003726025583357
683,19LM,29.28,5,0.015851906647987732,0.05740573474694446,0.026973013471099767,0.02869703970840554,0.03042292564954798
684,19LV,32.2,4,0.006414936255752843,0.0,0.003722678151741496,0.007070930299901308,0.2690460864189195
685,19MA,31.03,5,0.0,0.03769461065299298,0.1810383525939283,0.0,0.0
686,19ML,33.29,5,0.0708397466088836,0.018218875143431363,0.01797883630951783,0.050935319585408145,0.027634132891054448
687,19MY,33.55,5,0.0,0.00954942266622464,0.0,0.0011028076877173051,0.2832659517709669
688,19NE,36.16,5,0.0,0.0015954785604081528,0.0,0.0069818451695320485,0.29721545327446014
689,19NW,37.11,5,0.0,0.04462257006179977,0.0,0.020563957752008043,0.22365329541280674
690,19OM,38.03,0,0.11608545513278154,0.0,0.0010856436193485731,0.00463514875988991,0.0
691,19RD,37.85,5,0.09463755374298712,0.026773995413957533,0.0231021947179691,0.012013050046114263,0.020737479709168092
692,19RK,31.66,0,0.0777443129338604,0.031000266821299555,0.0,0.012570529665134255,0.018187901152644806
693,19RK,28.82,0,0.0777443129338604,0.031000266821299555,0.0,0.012570529665134255,0.018187901152644806
694,19UF,24.01,0,0.11227015483642193,0.01494871516954358,0.0,0.007462619475844186,0.014281912805326155
695,19UK,34.75,5,0.0,0.012671829176086172,0.0,0.009542761257213912,0.26342221836878793
696,19US,36.91,1,0.004416657129820911,0.08847779044404505,0.015089052798372365,0.06518487619612329,0.04086877794996862
697,19WO,39.29,5,0.03134181207378244,0.0,0.18683840894647386,0.0,0.0
698,19YX,34.89,5,0.01851838235123937,0.01469928382074466,0.20210630527842285,0.0031712370003032417,0.0028095686501932856
699,19ZF,37.38,5,0.0,0.009135769263119074,0.0,0.024517942189739256,0.21757241398023464
700,20HM,32.38,0,0.0,0.0,0.0,0.0,0.3186395129607406
701,20HQ,36.77,0,0.016562413756314658,0.1083774103968928,0.02420032476569832,0.01600170579540755,0.031063283947944727
702,20SC,37.65,0,0.03858677056703442,0.08264855300066126,0.021273948556154526,0.032346517649301035,0.011083204250893982
703,20SL,35.7,0,0.0901644822849384,0.016638606328834873,0.012867158747710352,0.01046910732322391,0.01258435068675733
704,20TN,29.21,0,0.0,0.015708227571744424,0.2140775196850553,0.001937040652100504,0.010704300766656676
705,20VG,35.16,5,0.0,0.0,0.0,0.0,0.30275090889016826
706,20VP,23.15,5,0.06441953294528356,0.053060426279029925,0.01330845576109906,0.02021868984123662,0.025124203799311292
707,20VP,24.89,5,0.06441953294528356,0.053060426279029925,0.01330845576109906,0.02021868984123662,0.025124203799311292
708,20VU,26.48,5,0.0,0.021106322282319828,0.2026529738696278,3.369222001498809e-05,0.0015451579996456231
709,20ZD,26.52,3,0.13760187132222873,0.011656853003162361,0.009899243419182018,0.01658565507351827,0.006779314449595822
710,21AI,35.9,4,0.07842952447945048,0.035987834862421846,0.04945167256408977,0.019275196559937105,0.020673771089275594
711,21LW,30.02,1,0.0,0.18411841223515932,0.006017999864372274,0.0,0.0
712,21NB,24.73,5,0.01673890109812291,0.08500818598458935,0.010581201978670851,0.040738681558739484,0.025503340529815406
713,21NN,28.24,5,0.0017131299036062379,0.17288925219902906,0.013698680552451319,0.0,0.0023932240082273674
714,21NN,31.46,5,0.0017131299036062379,0.17288925219902906,0.013698680552451319,0.0,0.0023932240082273674
715,21NR,23.02,0,0.05435721912871977,0.05935517970288695,0.018471563519360575,0.02779940443296094,0.01384096464122657
716,21OY,31.38,0,0.035731121230886495,0.07319979492311098,0.06658385396284609,0.014432264664255479,0.00944288492857578
717,21PO,22.25,2,0.0669737389621002,0.053824451819588136,0.054544511604257793,0.005504649414763359,0.0
718,21QT,29.08,4,0.03216429847716639,0.0,0.2061042448812792,0.0,0.0
719,21RS,28.97,0,0.0,0.0011130805767037703,0.2305643594966458,0.007391358820813057,0.00016812392867289713
720,22JD,32.04,5,0.10226392697960442,0.0022576423826592886,0.0008194777126851573,0.029814988912104077,0.017452358298979617
721,22JV,29.95,3,0.15063336860011273,0.0,0.0040071021710764,0.0,0.0
722,22KC,28.01,1,0.0014930667742629204,0.14772684732745417,0.0,0.0,0.026824854848005276
723,22KK,26.23,0,0.041073251710239136,0.06419776122003339,0.040534628972741724,0.0,0.03234854835009255
724,22LW,32.75,0,0.017782320450991304,0.08158102509054206,0.021573706072786688,0.014958106958378134,0.02359019358815338
725,22MH,35.27,4,0.122701613226905,0.004509659949210404,0.012018698324035671,0.015372296931399078,0.006028621529269726
726,22NL,27.46,4,0.07243076966790052,0.04933993632349128,0.015274648989823258,0.019634707011245745,0.0019454940915704239
727,22NL,26.75,4,0.07243076966790052,0.04933993632349128,0.015274648989823258,0.019634707011245745,0.0019454940915704239
728,22NM,34.12,0,0.0012519907831980682,0.02528222334701041,0.1803552456828226,0.010685445699116,0.023132447292130848
729,22NW,27.22,4,0.046521088748437564,0.0652020684501963,0.011426839769328491,0.003542794838251603,0.05011355354697722
730,23AL,28.24,0,0.0,0.03279851037656254,0.21091281336775158,0.0,0.0034256200508187952
731,23DM,30.57,3,0.15015857744577524,0.0,0.0,0.0,0.0
732,23ED,29.7,3,0.05347144658962187,0.05583285574745612,0.008266037284093235,0.023064631037157963,0.009534376208482265
733,23ED,24.39,3,0.05347144658962187,0.05583285574745612,0.008266037284093235,0.023064631037157963,0.009534376208482265
734,23EF,30.62,0,0.09920357496993441,0.03678796503836088,0.0032310132626580685,0.011062111665440322,0.007133919755186059
735,23FD,35.03,0,0.11704319429526953,0.004667233658757904,0.016736751051675595,0.0,0.0
736,23FD,34.06,0,0.11704319429526953,0.004667233658757904,0.016736751051675595,0.0,0.0
737,23HE,29.69,0,0.057619067985065005,0.054946429907022976,0.019326004616317,0.02778648960318212,0.02300100695765963
738,23HR,33.73,0,0.10932720512294322,0.0,0.005613985547803636,0.01587791277948486,0.0
739,23RR,31.8,0,0.057535790582278604,0.055797380755924754,0.029666721604694617,0.008004450519657253,0.015265624821367386
740,23RY,32.35,0,0.028917887849365335,0.08471526662449247,0.004104316654902651,0.01944767980075698,0.041604895786663244
741,23TP,27.5,0,0.03187441564130325,0.04601460550189809,0.03073528497593043,0.0,0.07625023084687349
742,23UT,32.23,0,0.09393258387949122,0.02397625874118813,0.02750492865325156,0.0,0.00714309664205801
743,23VH,34.81,1,0.0,0.17955051159802285,0.0,0.01342578257998478,0.0
744,23VU,26.18,4,0.06487055621897242,0.05041371724460477,0.03501103845708078,0.01893092318735341,0.016624200054596302
745,23WG,31.17,0,0.06828303229131065,0.04423955412199793,0.016618850581478505,0.029461930974342382,0.02700553335297078
746,23WR,28.24,0,0.0,0.00140422359729686,0.22802785266280842,0.0,0.0020682747715095626
747,23ZM,27.25,5,0.07686503756170743,0.0,0.13734419499713033,0.0,0.0
748,24AG,27.24,0,0.03217830836280598,0.06609627444543524,0.047800700122606,0.013971862015000424,0.02354866708634225
749,24BD,24.79,0,0.04850404637457728,0.04860133439949363,0.013605800566556053,0.031684263319668886,0.016060785769123263
750,24BE,23.99,1,0.0,0.19311516284510133,0.0,0.0,0.0
751,24CP,26.75,5,0.0033522788801741378,0.16814693686547505,0.012272247670129296,0.004339412944759268,0.0
752,24DV,29.68,5,0.05084811301322429,0.006406375390110472,0.15604932134925675,0.0,0.006475221054519006
753,24EJ,33.75,5,0.0,0.01666922351602048,0.004655553046923463,0.0,0.24418908908773082
754,24EJ,33.73,5,0.0,0.01666922351602048,0.004655553046923463,0.0,0.24418908908773082
755,24EJ,33.53,5,0.0,0.01666922351602048,0.004655553046923463,0.0,0.24418908908773082
756,24MK,30.84,5,0.053348973221176293,0.05349476572890287,0.009224822217314656,0.019661525255281375,0.05287376968696535
757,24PA,27.05,1,0.0,0.20243228439364436,0.0,0.0,0.0
758,24PU,27.63,0,0.10564045846069264,0.01262448178357389,0.0,0.009750579514466872,0.008235489651310083
759,24TA,30.17,5,0.0,0.0,0.0,0.0,0.3174019099510923
760,24UN,33.44,0,0.03924601840483598,0.05655581596165611,0.013580119827867434,0.03412496042932758,0.02646504151951366
761,24ZE,35.81,4,0.08247951552339025,0.022830442986954375,0.02765155503183761,0.03533225935132612,0.013502394140998436
762,24ZH,33.89,5,0.1131613961165573,0.0,0.04303557862219011,0.0,0.0
763,24ZK,36.95,4,0.04563445407912628,0.0021931131872009227,0.007934365712418491,0.028472603943971872,0.006988289093625551
764,25KH,26.93,5,0.0,0.1425652830340987,0.0,0.0,0.015655578429386852
765,26AA,28.85,3,0.1488330226416918,0.0,0.002205273609088589,0.0,0.0
766,26AF,29.59,5,0.09213946015163921,0.026525224617956443,0.004407448292659756,0.008167566454808713,0.009895812267168621
767,26AN,25.39,0,0.09014434192559052,0.035715664597269554,0.0,0.010564008151413711,0.014416890599110643
768,26PL,25.63,0,0.0,0.016729335054638805,0.18462112705856218,0.02681584526838331,0.01117100598928649
769,27CH,27.26,5,0.011155420806735459,0.019674624963193207,0.18727690352877524,0.005216702634034347,0.012185552845294515
770,27JN,25.02,5,0.0,0.0296618329173282,0.22336833895404595,0.0,0.0
771,27LH,23.32,1,0.0,0.20796882230224437,0.0,0.0,0.0
772,27MA,34.54,5,0.07883748775878249,0.0,0.1312251783022374,0.0036060563828641586,0.0
773,27MA,35.69,5,0.07883748775878249,0.0,0.1312251783022374,0.0036060563828641586,0.0
774,27NP,29.98,0,0.034817054169029575,0.0,0.17272607298928763,0.013705325462396799,0.01094377121058735
775,27PC,33.95,5,0.10989504874857027,0.0,0.04765705161590263,0.0,0.0
776,27PH,27.06,4,0.01126920785025985,0.0,0.08820059974847054,0.01040332794567551,0.02416643563801678
777,27PR,35.19,5,0.0,0.0033384841085738505,0.0,0.0,0.28524701950444936
778,27PR,36.0,5,0.0,0.0033384841085738505,0.0,0.0,0.28524701950444936
779,27RK,25.88,0,0.02634398295829905,0.15411442267082748,0.0,0.0,0.0
780,27TZ,28.36,4,0.04490006130670924,0.0,0.175824645483238,0.0,0.0
781,27XH,28.69,5,0.0,0.005187075391094557,0.2241984745893982,0.0,0.0
782,27XK,26.42,1,0.0,0.19768195979154624,0.0,0.0,0.0
783,27YE,26.74,1,0.009626730893881885,0.12330668782798586,0.003952419620864475,0.011770338403826406,0.014982154725441314
784,27YG,35.17,1,0.0,0.1820954462384543,0.0,0.005950336763605832,0.0
785,27YP,28.95,5,0.011316524908957407,0.011468437667491605,0.21059772281407774,0.009114396995238644,0.0171409785090852
786,28AG,31.58,4,0.04949785036436107,0.0,0.16853746248864473,0.0001836115527620727,0.0
787,28BA,25.23,1,0.0,0.15833185914119824,0.0,0.016900762638929034,0.0049468536240550144
788,28BC,28.36,0,0.0,0.023939525573413688,0.16326325071968242,0.01187655285499237,0.040897162016570184
789,28BL,35.83,4,0.1418720086859059,0.0,0.0,0.0,0.0
790,28CL,26.13,1,0.05559323918523416,0.05771148421630557,0.005912396790078263,0.030596166659886473,0.01643816561863357
791,29XG,28.74,5,0.0,0.14069051794043413,0.0,0.03467307048770593,0.0
792,29XW,26.22,4,0.06295173677186841,0.06582977689164106,0.03414995960761148,0.013732069716455183,0.0
793,29XZ,24.9,5,0.014504250571755514,0.07877049572912762,0.01638031603792008,0.03157400723058057,0.026330451275639467
794,30AG,27.05,5,0.03823853880684538,0.058604817464122695,0.023830022965178384,0.005237238982394049,0.03700708156173424
795,30AL,30.17,2,0.038136042539079984,0.0,0.19672808536899972,0.003819358259530675,0.0
796,30AZ,25.1,0,0.0,0.1692038988441885,0.0,0.0,0.014691672095341004
797,30FL,24.05,2,0.028553187409061414,0.005012513279023523,0.19832533653898704,0.0,0.0
798,30FU,27.43,1,0.0,0.1819711773169898,0.0,0.0,0.0
799,30FX,28.46,4,0.09888406639912496,0.006587932137580798,0.03568230133470081,0.011010873255094682,0.008942526213755657
800,30FY,30.33,5,0.03236933593946541,0.042070829814912294,0.012089177734815841,0.04624296258949432,0.04148847504318735
801,30KD,23.58,1,0.0,0.18688842979959147,0.01794422223794822,0.0,0.0
802,30KN,25.6,3,0.13780011611968873,0.0,0.024018561621175508,0.0,0.0
803,30UE,35.8,0,0.07783568388985987,0.027956264896964532,0.04437102914987618,0.013843378725544938,0.008664185881549486
804,30UN,27.65,5,0.0,0.005419769727621179,0.2342040452035814,0.0,0.0
805,30UZ,25.4,5,0.029387185513369718,0.0,0.19698946710535795,0.0,0.007645875833549622
806,30WY,37.24,0,0.04173183557441694,0.060918111172508574,0.032006425144070816,0.03420529809945033,0.04885877287608843
807,31DF,26.33,0,0.01855152501545346,0.08317386121025079,0.030784914935804826,0.02426594488836496,0.034917869785127446
808,31DV,28.11,3,0.12828559458267405,0.0,0.010686907985013122,0.0056902199529975574,0.0
